,d,k,l,level,Min,Moves,CPU Time
90,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.5281658172607422
91,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.3905751705169678
92,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.3938732147216797
93,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.4328351020812988
94,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.392134189605713
95,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.3936777114868164
96,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.4316658973693848
97,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.3892300128936768
98,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.3873872756958008
99,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.4135818481445312
